period;cmd;country;nb_edge_exp;nb_edge_imp;primary_value_exp;primary_value_imp;primary_value_deflated_exp;primary_value_deflated_imp;net_wgt_exp;net_wgt_imp
2009;05;New Zealand;69;40;443404937.0;36458524.0;503869246.59090906;37431749.48665298;1071260524.0;29055745.0
2009;05;Norway;35;45;98151151.487;300211412.863;92160705.62159625;301720012.9276382;216926743.0;462855736.0
2009;05;Rep. of Korea;28;61;6087259.0;251355162.0;5584641.28440367;239614072.44995233;6073330.0;552664170.0
2009;05;Romania;75;49;564863172.07;27538324.98;576979746.7517875;28014572.716174975;1352083946.74;36984019.406
2009;05;Russian Federation;86;48;2632308472.0;10435099.0;2509350306.9590087;10802379.917184265;9150117796.0;12393436.0
2009;05;Saudi Arabia;12;63;3065357.0;319019978.0;2883684.8541862657;320623093.4673367;4839000.0;771093000.0
2009;05;Slovenia;59;49;247339484.0;195876682.0;247587071.07107106;197456332.66129032;638736124.0;556947064.0
2009;05;Spain;70;73;60000642.147;423153248.014;61665613.71736896;424426527.5967904;62008516.42;794239103.234
2009;05;Sweden;89;51;2982978651.0;135297282.0;2991954514.543631;136113965.7947686;6175687547.0;192766793.0
2009;05;Thailand;38;57;344557205.0;281865126.0;351230586.1365953;280742157.3705179;458200569.0;239122343.0
2009;05;USA;150;91;1610323242.0;2862143999.0;1698653208.8607595;2990746080.4597707;2407071899.0;4427687610.0
2009;05;United Kingdom;81;72;67907924.0;1539766851.0;70590357.5883576;1585753708.5478888;145727583.0;2835643381.0
2009;05;Viet Nam;28;76;35499162.0;356972471.0;44373952.5;410785352.1288838;42527851.0;331552627.0
2010;05;Algeria;1;26;0.0;530151224.0;0.0;508294558.0057526;0.0;1172912270.0
2010;05;Australia;70;57;105554324.0;398178058.0;78015021.43385069;354882404.6345811;200504685.0;399595922.0
2010;05;Austria;89;62;1552991624.0;543702255.0;1512163217.137293;522790629.80769235;3410321844.0;1096473289.0
2010;05;Belgium;82;74;322577877.787;669264054.886;327823046.53150403;658724463.4704725;478652637.195;1005386435.144
2010;05;Brazil;101;26;415497547.0;16767310.0;344525329.1873964;15554090.90909091;699037897.179;56081211.0
2010;05;Canada;122;68;4853641781.0;525763830.0;4356949534.111312;507984376.81159425;11300050929.0;731311220.0
2010;05;Chile;65;22;538211402.0;10286524.521;447391024.10640067;9834153.461759083;1101956648.78;5107687.1899999995
2010;05;China;130;105;333195285.0;3872328867.0;324751739.7660819;3373108769.163763;234789915.0;9834811949.0
2010;05;Czechia;56;55;403153725.0;142110369.0;388020909.5283927;134446895.93188268;973453475.0;271098265.0
2010;05;Denmark;74;56;69276887.0;403969228.0;69485343.02908726;397999239.408867;108278356.0;689388628.0
2010;05;Egypt;21;62;364783.0;891314668.0;337762.0370370371;837701755.6390977;767399.0;1698890658.0
2010;05;Finland;76;47;1554956603.0;156902988.0;1464177592.2787194;140217147.4530831;2919033702.0;336346311.0
2010;05;France;101;92;348301699.0;1269654033.0;345537399.8015873;1225534780.888031;609370847.0;2251672567.0
2010;05;Germany;105;88;1933833531.1169999;1351756369.362;1909016318.970385;1276446052.2776203;4286341905.42;2508660586.0
2010;05;Italy;103;86;180392060.0;1739712660.0;178960376.98412699;1638147514.1242938;205022495.0;3248320782.0
2010;05;Japan;30;72;30539040.0;2298079702.0;24727967.611336034;1892981632.6194398;66864269.0;4463017257.0
2010;05;Latvia;60;27;526962412.0;45754000.0;488380363.2993512;41937671.86067828;1298229648.0;135079280.0
2010;05;Malaysia;92;63;740790878.0;127112402.0;657895984.0142096;113594639.85701519;733203001.0;135082476.0
2010;05;Mexico;21;45;11418183.0;401054128.0;10947442.953020135;386371992.2928709;21528715.0;655760816.0
2010;05;Morocco;5;47;144629.0;310233572.0;147731.35852911134;285403470.10119593;26475.0;626985955.0
2010;05;Netherlands;78;72;182969004.0;938583413.0;173594880.45540798;859508619.96337;292710674.0;1493854583.0
2010;05;New Zealand;70;37;585597208.716;37769881.311000004;592110423.3731041;36705424.01457726;1205384634.009;42945469.444
2010;05;Norway;35;41;117398323.0;361847961.0;95757196.57422513;347262918.42610365;223439050.0;484775669.0
2010;05;Rep. of Korea;25;61;6244249.0;332244669.0;5336964.957264957;273227523.84868425;6224917.0;722557286.0
2010;05;Romania;77;42;721231022.0;24580607.0;704327169.921875;23432418.49380362;1673758306.0;32450459.0
2010;05;Russian Federation;90;58;2987627787.0;13380483.0;2388191676.2589927;13274288.69047619;9706858114.0;14780432.0
2010;05;Saudi Arabia;11;65;1019467.0;587102067.0;782399.8465080583;561820159.8086125;1736000.0;1160963000.0
2010;05;Spain;80;73;68003599.516;414791495.567;66735622.68498528;388018237.2001871;86727748.881;750364260.7129999
2010;05;Sweden;86;47;3316565447.0;169897956.0;3161644849.380362;161346586.8945869;5809853441.0;226530240.0
2010;05;Thailand;45;49;537552795.0;323207882.0;516877687.50000006;295977913.9194139;683008589.0;352320195.0
2010;05;USA;145;91;2290755114.0;3619069578.0;2304582609.6579475;3537702422.2873898;3730731809.0;6915634535.0
2010;05;United Kingdom;73;78;77090537.0;1908646808.0;74700132.75193799;1849463961.24031;101179749.0;3503774579.0
2010;05;Viet Nam;33;87;90000558.0;516566160.0;101695545.76271187;563321875.6815704;113921533.0;607139506.0
2011;05;Algeria;2;25;0.0;572135298.0;0.0;496645223.9583333;0.0;1106938880.0
2011;05;Australia;61;59;81112041.0;374137617.0;47350870.4028021;295061212.14511037;126158194.0;396246413.0
2011;05;Austria;84;60;1633318289.0;636342674.0;1483486184.3778381;559668138.9621812;3211536583.0;1184474469.0
2011;05;Belgium;77;74;401627436.004;763710247.972;361500842.48784876;666413828.9458988;642460979.511;1036312657.244
2011;05;Brazil;99;22;408758476.0;31985327.0;293648330.45977014;26698937.39565943;667394553.0;56208698.0
2011;05;Canada;120;65;5356209902.0;522151532.0;4217488111.811023;462900294.32624125;12009027067.0;739284852.0
2011;05;Chile;61;20;667131056.6800001;12874275.61;485892976.46030587;10910403.059322035;1327504808.736;6886719.7700000005
2011;05;China;127;113;351295316.0;5716426602.0;323774484.79262674;4526070152.019002;246203426.0;13940463162.0
2011;05;Czechia;53;50;425826756.0;181521272.0;387115232.7272727;159649315.74318382;904290909.0;348920242.0
2011;05;Denmark;69;66;67188182.0;438362577.0;61471346.75205856;395634094.765343;84939401.0;686833433.0
2011;05;Egypt;11;45;3691085.0;984292102.0;2904079.4649881986;812792817.5061933;5919802.0;1792210889.0
2011;05;Finland;76;48;1639911169.0;142125230.0;1414936297.6704054;113973720.93023257;3029105774.0;267776944.0
2011;05;France;97;91;335178225.0;1252274517.0;307785330.5785124;1103325565.6387665;595866252.0;1790667169.0
2011;05;Germany;107;87;2117973942.321;1540601384.094;1964725363.9341373;1338489473.5829713;4460642352.764;2659400505.005
2011;05;Italy;101;93;196070178.0;1820770016.0;178245616.36363637;1543025437.2881355;205353916.0;3204455270.0
2011;05;Japan;29;77;31735181.0;2717601402.0;23896973.64457831;1892480084.9582174;66995539.0;4910763062.0
2011;05;Latvia;62;23;590161261.0;45410406.0;489760382.57261413;36068630.659253374;1374385666.0;115989452.0
2011;05;Malaysia;86;68;769605495.0;145678692.0;624679784.9025974;119801555.92105263;888293383.0;156169589.0
2011;05;Mexico;26;41;17455051.0;449596403.0;15515600.88888889;401067264.0499554;31164403.0;693542929.0
2011;05;Morocco;7;45;149197.0;351403963.0;132032.74336283185;280898451.63868904;20262.0;713227590.0
2011;05;Netherlands;88;79;253318538.072;1212502740.49;216326676.4064902;988990816.0603589;1951093493.878;3147247107.614
2011;05;New Zealand;66;43;487389318.198;39246024.979;427159788.07887816;34246095.09511344;1706423.805;49366375.407
2011;05;Norway;42;43;121548300.0;378390056.0;84116470.5882353;335749827.86157936;224365063.0;480325571.0
2011;05;Rep. of Korea;22;62;8020751.0;438730376.0;6547551.8367346935;309837836.1581921;7370633.0;902031818.0
2011;05;Romania;78;40;848853304.0;28551683.0;755880056.9902048;24634756.686798964;1836617620.0;39577009.0
2011;05;Russian Federation;80;58;3392621801.0;19411149.0;2173364382.4471493;17956659.574468087;11144457832.0;20193878.0
2011;05;Saudi Arabia;9;51;1379736.0;602601286.0;831166.265060241;531863447.4845543;3298000.0;1116347000.0
2011;05;Spain;80;73;64184517.109;382590338.328;57823889.287387386;320696008.6571668;125780911.399;637640675.077
2011;05;Sweden;83;51;3394453991.0;177371458.0;3006602294.9512844;153568361.9047619;5909305948.0;219550918.0
2011;05;Thailand;44;52;723576219.0;342943193.0;631944296.0698689;279953626.9387755;1056168987.0;383654004.0
2011;05;USA;152;96;2647314857.0;3583524677.0;2467208627.2134204;3157290464.31718;4468433875.0;6367791294.0
2011;05;United Kingdom;73;79;68729101.0;1782913014.0;60341616.330114126;1580596643.6170213;58426288.0;2666670162.0
2011;05;Viet Nam;32;73;146537451.0;601453447.0;138373419.2634561;545288709.8821397;212736825.0;667580891.0
2012;05;Algeria;2;32;0.0;589950389.0;0.0;519322525.52816904;0.0;1207733191.0
2012;05;Australia;51;51;75626194.0;325042512.0;47713687.066246055;251580891.6408669;138146581.0;324219249.0
2012;05;Austria;90;53;1379918343.779;598686232.126;1276520207.011101;537903173.5184187;2911939111.0;1169826538.254
2012;05;Belgium;85;71;369597307.54899997;687180836.176;338149412.21317476;605979573.3474426;665175615.57;992108297.9419999
2012;05;Brazil;94;25;353767714.0;47137246.0;271086370.88122606;40082692.17687075;609093605.34;63166300.0
2012;05;Canada;114;64;5865211910.0;552220249.0;4695926269.015212;492613959.85727036;13800432053.0;773041019.0
2012;05;Chile;59;19;689889163.96;11857676.233;539397313.4949179;10117471.188566552;1460618250.207;6312676.448
2012;05;China;135;110;321472997.0;5518589149.0;299044648.372093;4530861370.279146;210739269.0;13395617112.0
2012;05;Czechia;62;55;434429162.0;181895477.0;399658842.6862925;163575069.24460432;938880108.0;335921636.0
2012;05;Denmark;69;59;61474223.0;370770207.0;56710537.82287823;337370525.02274793;80156444.0;648373226.0
2012;05;Egypt;10;49;405997.0;1208689677.0;325578.98957498;1025182083.9694656;466633.0;1897313205.0
2012;05;Finland;80;43;1591648839.0;114970795.0;1403570404.7619047;94548351.15131578;6916866.0;2032217.0
2012;05;France;104;93;301943977.0;1039003575.0;280356524.6053853;927681763.3928571;640589511.0;1618461962.0
2012;05;Germany;109;88;1814914398.364;1342095429.461;1700950701.3720713;1189800912.6427305;4074268793.299;2554452952.0
2012;05;Italy;107;87;189545237.0;1370317730.0;173258900.36563072;1187450372.6169844;169570687.0;2984042951.0
2012;05;Japan;29;77;29262902.0;2523585307.0;22492622.59800154;1759822389.818689;63298600.0;4365488804.0
2012;05;Latvia;64;26;558490404.0;52725097.0;472496111.6751269;42213848.67894316;1463638860.0;144079070.0
2012;05;Malaysia;94;71;765608229.0;159761073.0;648820533.0508474;134592310.86773378;695088396.0;154698728.0
2012;05;Mexico;30;46;23065600.0;491249023.0;20557575.757575758;442965755.63570786;37839378.0;756822523.0
2012;05;Morocco;9;45;22684.0;338774374.0;20109.929078014186;277683913.1147541;30500.0;744831166.0
2012;05;Netherlands;80;73;228112267.19599998;989802269.498;197842382.650477;820051590.3048881;339412518.878;1784506392.476
2012;05;New Zealand;69;43;612761031.873;41096918.324;551044093.4109712;36049928.354385965;849941933.737;53221963.440000005
2012;05;Norway;38;45;122987097.0;386762347.0;87473041.96301565;350011173.7556562;240713345.0;527022021.0
2012;05;Rep. of Korea;26;67;7394585.0;474627554.0;6293263.829787234;343435277.8581766;5712724.0;975990312.0
2012;05;Romania;81;42;864536254.0;28487297.0;769845284.0605521;25143245.3662842;1909175491.0;38283367.0
2012;05;Russian Federation;92;55;3383069071.0;17487665.0;2209711999.3468323;16343612.149532711;11212118003.0;24834202.0
2012;05;Saudi Arabia;12;64;2080270.0;651941075.0;1243436.939629408;581052651.5151515;2932000.0;1246416000.0
2012;05;Sweden;80;46;3171567211.038;153532774.706;2862425280.7202163;134677872.5491228;6008437049.028999;212125298.008
2012;05;Thailand;40;61;701588923.0;381319519.0;624189433.2740214;315140098.3471074;972120094.0;425917109.0
2012;05;USA;149;96;2693562903.0;4183267042.0;2500986910.8635097;3675981583.4797893;4614439128.0;7149188488.0
2012;05;United Arab Emirates;56;79;71186638.0;378263899.0;51139826.14942529;339250133.63228697;118415370.0;746194439.0
2012;05;United Kingdom;77;74;53607880.0;1657220178.0;47356784.45229682;1483634895.2551477;52701120.0;2715051396.0
2012;05;Viet Nam;30;79;132466276.0;606534634.0;125798932.57359925;551896846.2238399;0.0;0.0
2013;05;Algeria;3;28;5379.0;644253663.0;3173.451327433628;578844261.4555256;50200.0;1288772643.0
2013;05;Austria;95;54;1446828432.888;605389952.37;1355977912.7347705;548857617.7425205;2851670267.0;1124016230.0
2013;05;Belgium;77;63;370584272.84;657397606.554;343133585.962963;588538591.3643688;668874658.3160001;940669735.1669999
2013;05;Brazil;92;21;354151618.0;23282329.0;276897277.5605942;20105638.169257343;590850015.0;27644056.574
2013;05;Canada;115;63;7373612456.0;580953304.0;6009464104.319478;525274235.0813743;17359936084.0;811910371.0
2013;05;Chile;58;21;802736222.16;10712156.01;659060937.7339902;9266570.942906575;1685682365.804;5903417.361
2013;05;China;136;106;314391800.0;6826048628.0;296037476.4595103;5678909008.319468;199775729.0;15794652903.0
2013;05;Czechia;54;55;443394667.0;178471408.0;413614428.17164177;161220784.10117435;966276421.0;345285958.0
2013;05;Denmark;63;63;52580541.0;390379307.0;48239028.440366976;356510782.6484018;55099270.0;667988339.0
2013;05;Egypt;9;43;351572.0;1017451249.0;285135.44201135443;873348711.5879829;585341.0;9820642.0
2013;05;Finland;81;43;1887398088.0;99738964.0;1689702854.073411;83185124.27022518;3578539352.0;205420217.0
2013;05;France;100;86;332411467.0;1020003766.0;309796334.5759553;912346838.9982111;725510000.0;1528779017.0
2013;05;Germany;111;86;1973478774.439;1424479221.413;1861772428.7160378;1271856447.6901786;4126118935.089;2592099160.041
2013;05;Italy;107;82;203181340.0;1356517020.0;188305227.06209454;1179580017.3913043;163796497.0;2862041012.0
2013;05;Japan;34;74;26490609.0;3090169273.0;22298492.424242426;2304376788.217748;59646871.0;5421123942.0
2013;05;Latvia;62;27;642371764.0;62492357.0;556647975.7365685;50765521.52721365;1617060706.0;167431024.0
2013;05;Malaysia;80;57;771339794.0;148595778.0;660959549.2716367;128099808.62068966;868348717.0;152351480.0
2013;05;Mexico;21;41;15354633.0;515841804.0;13870490.51490515;468521166.21253407;23535511.0;789408441.0
2013;05;Netherlands;85;72;257954685.704;1014774214.613;224308422.35130432;851320649.8431207;763189060.273;2658989080.998
2013;05;New Zealand;72;43;636777573.59;51693726.988;563021727.3121132;45827772.15248227;685722279.517;67487137.231
2013;05;Norway;40;42;137619578.0;372767646.0;95635564.97567755;343564650.69124424;253335614.0;506988891.0
2013;05;Rep. of Korea;28;62;9462748.0;542975329.0;8171630.397236615;411969141.8816388;7976826.0;1057403493.0
2013;05;Romania;84;40;945083142.0;34426007.0;856829684.4968269;30628120.106761564;1924503619.0;43957232.0
2013;05;Russian Federation;93;64;3674262226.0;23351677.0;2426857480.845443;22029883.962264154;12188694556.0;32355546.0
2013;05;Saudi Arabia;13;63;1089869.0;651619748.0;658531.1178247734;591843549.5004542;1501000.0;1191830000.0
2013;05;Sweden;90;44;3285634585.249;163002800.12;2995109011.165907;144634250.3283052;5898861281.442;236962184.07700002
2013;05;Thailand;41;64;898999924.0;318764182.0;813574591.8552036;268094349.87384355;1245628181.0;353974961.0
2013;05;USA;152;95;3135305998.0;5284076570.0;2921999998.1360674;4692785586.145648;5363767198.0;9140482737.0
2013;05;United Kingdom;80;72;57434408.0;1861716238.0;51372457.96064401;1681767152.66486;85419216.0;3096254794.0
2013;05;Viet Nam;27;78;222313034.0;800064164.0;216257815.1750973;745632958.0615097;306712135.0;892980405.0
2014;05;Algeria;2;25;21989.0;736388693.0;13548.367221195318;668836233.4241599;173960.0;1405279845.0
2014;05;Austria;88;53;1429009565.82;581472234.248;1341793019.549296;531996554.66422695;2842801113.0;1045696699.0
2014;05;Belgium;73;62;370344794.15;740858051.5170001;338214423.8812786;657955640.7788633;530448492.476;1077186935.832
2014;05;Brazil;88;24;423417572.0;40561637.0;348491828.80658436;35705666.37323944;711068846.0;35263529.0
2014;05;Canada;116;66;7737695082.0;627650314.0;6448079235.0;572673644.160584;16937193581.0;794986877.0
2014;05;Chile;57;24;974544986.53;8985357.52;835085678.260497;7881892.561403508;1957814567.9229999;5803807.611
2014;05;China;135;110;284091307.0;8083715055.0;269536344.402277;6956725520.654044;176419130.0;17064231136.0
2014;05;Croatia;68;36;420347109.0;84098267.0;378009990.1079136;74095389.42731278;998776645.0;175413264.0
2014;05;Czechia;56;53;474505884.0;206753196.0;445127470.91932464;188643427.00729927;1029716660.0;442678714.0
2014;05;Denmark;61;58;63403414.0;431962391.0;58008612.99176579;395932530.70577455;61050185.0;755777663.0
2014;05;Egypt;8;43;188537.0;1391493447.0;157376.46076794658;1216340425.6993005;204935.0;2010721902.0
2014;05;Finland;82;39;2039630527.0;104564382.0;1827625920.2508962;89986559.38037865;3765480070.0;202790277.0
2014;05;France;100;83;377634563.0;1017290961.0;352929498.13084114;917304743.9134355;755941532.0;1509288858.0
2014;05;Germany;114;84;2165609240.501;1474962329.4220002;2046889641.305293;1331193438.1064982;4410180017.85;2678096710.166
2014;05;Italy;104;81;220989105.0;1410454246.0;205954431.500466;1240505053.649956;192846603.0;2876484189.0
2014;05;Japan;29;74;28855730.0;2533328136.0;25581320.921985816;1966869670.8074532;61774579.0;3923629362.0
2014;05;Latvia;65;27;746321698.65;107380210.40900001;649540207.7023498;88670693.97935592;1782526165.0;296909706.0
2014;05;Malaysia;76;69;776024515.0;143174463.0;668410434.9698536;125812357.64499122;889086630.0;127112068.0
2014;05;Mexico;20;27;9468137.0;505962194.0;8678402.38313474;463760031.1640697;13687278.052999998;0.0
2014;05;Netherlands;88;74;324296750.022;1124753570.993;283724190.74540687;959687347.2636518;3107879293.092;9713577930.343
2014;05;New Zealand;66;41;585909206.911;54314800.85;486231706.9800829;48712825.87443946;564403051.8759999;70851002.25400001
2014;05;Rep. of Korea;30;61;13426033.0;639613750.0;11849984.995586937;504427247.63406944;88509.0;2808773.0
2014;05;Romania;86;44;922458093.0;39407062.0;847847511.9485295;35469902.79027903;1917264675.0;55625326.0
2014;05;Russian Federation;83;55;3755778277.0;20202434.0;2583066215.2682257;19058900.0;13004945033.0;33615988.0
2014;05;Saudi Arabia;10;63;1513607.0;643983150.0;972130.3789338472;593532857.1428571;3043000.0;1183226000.0
2014;05;Sweden;85;45;3509178078.395;179465306.924;3219429429.7201834;160523530.34347048;6224776930.389;258559400.946
2014;05;Thailand;38;58;938959091.0;280974242.0;865400083.8709677;242010544.3583118;1290973417.0;299035623.0
2014;05;USA;147;94;3614316562.0;6005356627.0;3384191537.453183;5390804871.633752;5642912958.0;9313990099.0
2014;05;United Kingdom;77;70;70502423.0;2361880531.0;64268389.24339107;2153036035.551504;86441842.0;3625167956.0
2014;05;Viet Nam;28;81;226154574.0;1217470886.0;217665615.01443696;1146394431.2617702;299400147.0;1181992620.0
2015;05;Algeria;1;30;32952.0;565615155.0;32952.0;565615155.0;197077.0;1327943123.0
2015;05;Austria;95;60;1239644578.028;506403073.16599995;1239644578.028;506403073.16599995;2954839993.0;1053844076.0
2015;05;Belgium;76;66;302038347.659;615034438.699;302038347.659;615034438.699;564062678.316;1008474606.164
2015;05;Brazil;93;24;452908540.0;43614746.0;452908540.0;43614746.0;844295043.0;31755399.0
2015;05;Cameroon;76;9;276842358.0;159000.0;276842358.0;159000.0;625211.0;42545.0
2015;05;Canada;118;64;478504530.554;571343661.222;478504530.554;571343661.222;989622361.215;0.0
2015;05;Chile;55;23;816164018.72;10789208.629999999;816164018.72;10789208.629999999;2017942999.181;7335955.397
2015;05;China;129;110;198871622.0;7504561254.0;198871622.0;7504561254.0;126563269.0;17622499345.035
2015;05;Croatia;75;41;390457866.0;92976924.0;390457866.0;92976924.0;1030677373.0;253231893.0
2015;05;Czechia;57;55;361635341.0;187674168.0;361635341.0;187674168.0;972601817.0;494640464.0
2015;05;Egypt;8;43;58398.686;1199449679.6079998;58398.685999999994;1199449679.608;18012.001;2315295858.454
2015;05;Estonia;68;34;266416095.0;232767642.0;266416095.0;232767642.0;519547859.0;613560242.0
2015;05;Finland;84;38;1716613416.0;91786624.0;1716613416.0;91786624.0;3957909449.0;246059264.0
2015;05;France;105;89;367373712.0;831297073.0;367373712.0;831297073.0;860563050.0;1452894536.0
2015;05;Germany;113;84;1754121322.192;1268616561.77;1754121322.192;1268616561.77;4195347807.626;2805800978.542
2015;05;Italy;110;82;205234461.06599998;1188233469.1890001;205234461.066;1188233469.1890001;202254058.0;2813114990.0
2015;05;Japan;38;75;25335846.0;2089336291.0;25335846.0;2089336291.0;52789085.0;3076103114.0
2015;05;Latvia;68;33;634233316.881;97958665.533;634233316.881;97958665.533;1904452487.0;374373056.0
2015;05;Malaysia;74;63;787566825.0;114652724.0;787566825.0;114652724.0;936693660.0;109918218.0
2015;05;Mexico;21;34;6784988.0;440209026.0;6784988.0;440209026.0;14847829.260000002;705818589.7389998
2015;05;Netherlands;90;82;255773811.50599998;982403931.381;255773811.50599998;982403931.381;2574259913.6540003;3139328156.3840003
2015;05;New Zealand;67;43;552397239.04;61856274.469000004;552397239.04;61856274.469;514832173.597;99196291.619
2015;05;Rep. of Korea;29;67;18161236.0;654333027.0;18161236.0;654333027.0;19156461.0;1296229156.0
2015;05;Romania;84;43;702074694.0;44432736.0;702074694.0;44432736.0;1710033399.0;102845745.0
2015;05;Russian Federation;91;48;3084872171.0;10985439.0;3084872171.0;10985439.0;14370936041.0;42843777.0
2015;05;Saudi Arabia;12;62;1770991.606;593016767.457;1770991.606;593016767.457;3031155.0;1277050263.0
2015;05;Sweden;90;47;2912930514.49;143462505.976;2912930514.49;143462505.976;6476253402.17;243953487.904
2015;05;Thailand;37;56;858491871.89;249340179.14999998;858491871.89;249340179.14999998;2184378333.658;615043034.634
2015;05;USA;152;93;3230545163.0;5731772126.0;3230545163.0;5731772126.0;4709688451.0;8422837784.0
2015;05;Ukraine;99;32;362425315.0;1760556.0;362425315.0;1760556.0;1750704454.0;3315795.0
2015;05;United Kingdom;78;76;67856018.0;2021950949.0;67856018.0;2021950949.0;94405844.0;3555079878.0
2015;05;Viet Nam;32;80;363248906.0;1141910196.0;363248906.0;1141910196.0;474751636.0;1074480826.0
2016;05;Algeria;1;35;2116.0;482499133.0;2567.9611650485435;489846835.5329949;12600.0;2120125375.0
2016;05;Austria;97;60;1283151847.906;555252295.433;1288305068.178715;561996250.4382591;3063553076.144;1156685600.0
2016;05;Belgium;92;70;324861883.26;628157249.69;327481737.15725803;639671333.6965377;298980016.505;566250732.757
2016;05;Brazil;98;22;536524439.0;48600581.0;537599638.2765532;50415540.45643153;1144671672.453;31753509.0
2016;05;Cameroon;83;8;285468296.0;103380.0;311306756.8157034;108138.07531380754;502236188.0;115515.0
2016;05;Canada;111;69;621642082.446;561642713.2420001;647543835.88125;569040236.3140831;1318269813.15;0.0
2016;05;Chile;53;27;814136299.0;13239840.69;855185188.02521;13635263.326467559;2072089998.0470002;14829387.888
2016;05;China;138;110;186345429.0;8134623340.0;188608733.80566803;8300636061.224489;343120437.43399996;12331850250.243
2016;05;Croatia;75;42;380946422.0;89232367.0;391115422.99794656;91614339.83572894;1027818441.0;232212052.0
2016;05;Czechia;57;43;351184347.0;189137161.0;355090340.7482305;192800367.99184504;955368406.0;496961385.0
2016;05;Egypt;8;42;480739.832;966296403.511;497145.6380558428;999272392.4622543;671759.988;1940127802.2429998
2016;05;Finland;85;36;1812424750.0;97951053.0;1862718139.7738953;98740980.84677419;4357261583.0;281395221.0
2016;05;France;100;89;395967124.0;848036462.0;397956908.5427135;865343328.5714285;896324194.0;1508152992.0
2016;05;Gabon;68;3;323059101.117;25528.673;349631061.814935;25760.51765893037;583408287.53;3696.0
2016;05;Germany;119;77;1881985568.771;1344921117.737;1893345642.6267605;1372368487.4867346;4621934604.96;3003030576.232
2016;05;Ghana;70;20;367348251.0;396533.0;371058839.39393944;402980.69105691055;210466063.0;1459798.0
2016;05;Italy;113;83;218218861.908;1195047814.97;219095242.8795181;1228209470.6783144;221454295.0;2886238032.0
2016;05;Japan;31;75;32016275.0;2127618185.0;31730698.711595636;2287761489.2473116;81890298.0;3835493182.0
2016;05;Latvia;72;34;675919144.98;125084334.88599999;698263579.5247934;131806464.57955742;2097162415.0;508728810.0
2016;05;Malaysia;77;60;792379159.0;105832320.0;811863892.4180328;108769085.30318603;851931600.0;126373694.0
2016;05;Mexico;21;33;5078769.0;525861443.0;5150881.338742394;537690637.014315;10226199.699999997;932242123.3909999
2016;05;Netherlands;99;71;242687926.313;984718423.349;250193738.4670103;1018323085.1592554;2935053129.647;2586060106.964
2016;05;New Zealand;65;47;320389557.735;68225552.441;328604674.59999996;69689021.9009193;815274157.672;111085350.83699998
2016;05;Rep. of Korea;29;64;23090959.0;616075210.0;24512695.32908705;661024903.4334763;23805383.0;1315252237.0
2016;05;Romania;87;42;538618573.0;83741177.0;546266301.2170385;85102822.15447153;1253013167.0;224146098.0
2016;05;Russian Federation;91;50;3262131594.92;6782841.71;3698561899.0022674;6803251.46439318;16451866985.007;17796738.16
2016;05;Saudi Arabia;13;61;4193037.434;435332544.165;4748626.765571914;437520144.8894473;11591000.0;1053207000.0
2016;05;Sweden;85;44;2838440364.66;150418141.973;2884593866.5243897;153801781.15848672;6574942925.435;261723269.845
2016;05;Thailand;36;55;1151782031.8100002;228969059.39;1161070596.5826614;235564875.91563785;514751509.0;535428312.42399997
2016;05;USA;148;92;3428766586.0;6808004396.0;3542114241.7355375;7040335466.3909;5710037283.322;13551104229.347
2016;05;Ukraine;101;29;395249524.05;3981382.28;403727808.01838607;4130064.6058091284;1896991347.47;6018798.03
2016;05;United Kingdom;89;75;67500481.0;1925116506.0;67839679.39698492;1950472650.4559271;104172749.0;3745629197.0
2016;05;Viet Nam;36;81;224013871.18;750614621.1;227887966.612411;792623675.9239705;313450129.84999996;892068650.63
2017;05;Australia;55;56;64518384.972;327440433.63600004;56005542.51041667;330747912.76363635;138992154.1;609385802.792
2017;05;Austria;96;62;1371033836.682;564245536.11;1327235079.0726042;548876980.651751;3165187081.669;1118286017.25
2017;05;Belgium;85;69;369341983.97300005;674089993.051;358932929.0310982;659579249.5606654;653909447.579;1283585230.573
2017;05;Brazil;93;20;659279389.0;34744553.0;630889367.4641149;34366521.2660732;1373355386.0;21777988.0
2017;05;Canada;99;43;290884334.732;0.0;285460583.64278704;0.0;403572689.4250001;0.0
2017;05;Chile;51;24;793519853.0;12092090.381;729338100.1838236;11925138.442800788;2013079995.7979999;16097765.702
2017;05;China;135;113;197129831.0;10059662740.0;196540210.36889333;9757189854.510183;125569457.0;25091941914.935
2017;05;Croatia;73;38;416776297.0;114981782.0;411834285.5731225;112616828.59941235;1075093579.72;286882342.04
2017;05;Czechia;62;47;409442761.0;197339980.0;405388872.2772277;194423625.61576355;955602241.0;488117775.846
2017;05;Denmark;64;60;65106027.48;376677605.958;63642255.60117302;372211073.0810276;79548515.0;763169936.0
2017;05;Estonia;73;39;334190298.795;302106133.911;331867228.19761664;302106133.911;598889063.6;751946773.4
2017;05;Finland;80;42;2043550771.478;121884677.965;1991764884.4814816;116524548.72370937;4745680155.295;321401680.0
2017;05;France;99;83;428999091.19200003;902271207.6110001;418944424.9921875;887188994.7010815;930298826.95;1552728142.831
2017;05;Gabon;70;5;320335902.619;49342.725;306835155.76532567;48709.501480750245;620408690.0;895.0
2017;05;Germany;116;74;2157145397.19;1392019241.2849998;2116923844.1511285;1366064024.8135426;4952017998.751;3052474678.0
