economy;time;TM.UVI.MRCH.XD.WD;TX.UVI.MRCH.XD.WD
TUV;YR2021;;
TUV;YR2022;;
TUV;YR2023;;
TUV;YR2024;;
TZA;YR1996;72.7;51.7
TZA;YR1997;104.2;76.6
TZA;YR1998;85.7;62.9
TZA;YR1999;74.7;55.2
TZA;YR2000;68.6;51.1
TZA;YR2001;66.7;48.7
TZA;YR2002;66.7;49.6
TZA;YR2003;71.5;54.4
TZA;YR2004;78.9;60.9
TZA;YR2005;86.4;66.5
TZA;YR2006;91.2;77.9
TZA;YR2007;98.7;85.9
TZA;YR2008;113.3;98.4
TZA;YR2009;97.7;92.2
TZA;YR2010;105.2;108.1
TZA;YR2011;122.3;126.6
TZA;YR2012;121.5;123.1
TZA;YR2013;119.5;114.5
TZA;YR2014;117.7;111.2
TZA;YR2015;100.0;100.0
TZA;YR2016;93.5;101.8
TZA;YR2017;98.5;102.1
TZA;YR2018;104.0;104.4
TZA;YR2019;100.3;102.7
TZA;YR2020;97.6;114.8
TZA;YR2021;117.0;127.0
TZA;YR2022;134.2;132.8
TZA;YR2023;126.7;134.7
TZA;YR2024;123.5;147.6
UGA;YR1996;75.9;101.8
UGA;YR1997;68.4;90.8
UGA;YR1998;68.4;80.9
UGA;YR1999;66.3;68.1
UGA;YR2000;68.4;58.2
UGA;YR2001;66.3;52.0
UGA;YR2002;65.6;53.0
UGA;YR2003;70.7;57.3
UGA;YR2004;78.0;61.9
UGA;YR2005;86.8;70.5
UGA;YR2006;92.4;77.9
UGA;YR2007;97.7;85.0
UGA;YR2008;110.9;96.1
UGA;YR2009;99.1;92.1
UGA;YR2010;105.3;103.5
UGA;YR2011;118.8;122.3
UGA;YR2012;116.8;109.3
UGA;YR2013;114.6;103.1
UGA;YR2014;113.8;110.0
UGA;YR2015;100.0;100.0
UGA;YR2016;98.0;100.7
UGA;YR2017;102.1;100.2
UGA;YR2018;106.6;100.1
UGA;YR2019;104.0;100.6
UGA;YR2020;106.5;113.2
UGA;YR2021;119.6;126.5
UGA;YR2022;133.1;138.5
UGA;YR2023;127.8;133.5
UGA;YR2024;128.2;157.8
UKR;YR1996;;
UKR;YR1997;;
UKR;YR1998;;
UKR;YR1999;;
UKR;YR2000;64.6;55.6
UKR;YR2001;64.1;53.9
UKR;YR2002;60.2;54.2
UKR;YR2003;66.9;60.1
UKR;YR2004;75.7;72.3
UKR;YR2005;88.7;81.7
UKR;YR2006;93.8;89.3
UKR;YR2007;99.8;101.8
UKR;YR2008;115.0;124.7
UKR;YR2009;99.1;106.2
UKR;YR2010;107.7;117.1
UKR;YR2011;121.4;135.1
UKR;YR2012;117.8;129.5
UKR;YR2013;117.7;124.3
UKR;YR2014;116.5;117.2
UKR;YR2015;100.0;100.0
UKR;YR2016;96.4;97.9
UKR;YR2017;102.3;103.3
UKR;YR2018;109.1;108.8
UKR;YR2019;103.5;108.0
UKR;YR2020;100.0;111.7
UKR;YR2021;119.3;147.4
UKR;YR2022;142.2;165.5
UKR;YR2023;132.8;147.9
UKR;YR2024;130.5;133.4
UMC;YR1996;;
UMC;YR1997;;
UMC;YR1998;;
UMC;YR1999;;
UMC;YR2000;;
UMC;YR2001;;
UMC;YR2002;;
UMC;YR2003;;
UMC;YR2004;;
UMC;YR2005;;
UMC;YR2006;;
UMC;YR2007;;
UMC;YR2008;;
UMC;YR2009;;
UMC;YR2010;;
UMC;YR2011;;
UMC;YR2012;;
UMC;YR2013;;
UMC;YR2014;;
UMC;YR2015;;
UMC;YR2016;;
UMC;YR2017;;
UMC;YR2018;;
UMC;YR2019;;
UMC;YR2020;;
UMC;YR2021;;
UMC;YR2022;;
UMC;YR2023;;
UMC;YR2024;;
URY;YR1996;83.7;75.8
URY;YR1997;84.0;73.7
URY;YR1998;81.2;72.3
URY;YR1999;75.9;62.0
URY;YR2000;71.7;61.1
URY;YR2001;67.4;59.8
URY;YR2002;63.3;55.3
URY;YR2003;66.9;59.1
URY;YR2004;74.1;63.1
URY;YR2005;84.0;64.9
URY;YR2006;91.6;69.7
URY;YR2007;99.3;75.6
URY;YR2008;121.3;99.7
URY;YR2009;99.3;87.2
URY;YR2010;108.3;94.6
URY;YR2011;123.6;110.5
URY;YR2012;123.0;114.2
URY;YR2013;119.8;113.2
URY;YR2014;114.7;112.6
URY;YR2015;100.0;100.0
URY;YR2016;91.5;94.0
URY;YR2017;93.5;95.7
URY;YR2018;99.2;96.7
URY;YR2019;93.2;93.6
URY;YR2020;86.1;92.7
URY;YR2021;99.8;103.7
URY;YR2022;117.1;113.9
URY;YR2023;105.0;107.9
URY;YR2024;102.4;98.4
USA;YR1996;93.6;96.9
USA;YR1997;87.2;90.4
USA;YR1998;83.1;87.2
USA;YR1999;81.5;85.6
USA;YR2000;80.7;80.7
USA;YR2001;77.9;80.1
USA;YR2002;76.0;79.3
USA;YR2003;78.2;80.5
USA;YR2004;82.6;83.6
USA;YR2005;88.8;86.3
USA;YR2006;93.1;89.3
USA;YR2007;97.0;93.7
USA;YR2008;108.2;99.4
USA;YR2009;95.7;94.8
USA;YR2010;102.3;99.4
USA;YR2011;113.5;107.3
USA;YR2012;113.8;107.7
USA;YR2013;112.6;107.3
USA;YR2014;111.4;106.8
USA;YR2015;100.0;100.0
USA;YR2016;96.7;96.8
USA;YR2017;99.5;99.1
USA;YR2018;102.6;102.4
USA;YR2019;101.3;101.6
USA;YR2020;98.8;98.8
USA;YR2021;107.5;112.5
USA;YR2022;116.6;127.1
USA;YR2023;113.0;120.3
USA;YR2024;113.8;119.9
UZB;YR1996;;
UZB;YR1997;;
UZB;YR1998;;
UZB;YR1999;;
UZB;YR2000;73.7;56.5
UZB;YR2001;73.2;53.4
UZB;YR2002;73.4;52.8
UZB;YR2003;77.4;63.3
UZB;YR2004;83.1;71.1
UZB;YR2005;87.1;79.7
UZB;YR2006;92.5;90.4
UZB;YR2007;97.2;97.9
UZB;YR2008;106.1;114.2
UZB;YR2009;99.9;93.0
UZB;YR2010;104.1;115.6
UZB;YR2011;114.2;146.5
UZB;YR2012;112.1;124.9
UZB;YR2013;109.7;122.8
UZB;YR2014;108.5;117.0
UZB;YR2015;100.0;100.0
UZB;YR2016;99.2;99.5
UZB;YR2017;102.6;106.9
UZB;YR2018;106.9;113.1
UZB;YR2019;104.9;105.9
UZB;YR2020;104.3;110.0
UZB;YR2021;119.7;145.1
UZB;YR2022;131.8;167.7
UZB;YR2023;127.8;157.2
UZB;YR2024;125.8;169.6
VCT;YR1996;;
VCT;YR1997;;
VCT;YR1998;;
VCT;YR1999;;
VCT;YR2000;73.1;88.2
VCT;YR2001;69.5;85.9
VCT;YR2002;69.0;85.4
VCT;YR2003;72.7;84.1
VCT;YR2004;77.5;89.0
VCT;YR2005;83.9;85.8
VCT;YR2006;83.8;83.9
VCT;YR2007;89.4;90.7
VCT;YR2008;104.8;97.1
VCT;YR2009;93.7;97.3
VCT;YR2010;98.5;98.0
VCT;YR2011;112.4;102.7
VCT;YR2012;112.5;103.0
VCT;YR2013;112.1;104.6
VCT;YR2014;113.5;102.8
VCT;YR2015;100.0;100.0
VCT;YR2016;97.4;100.6
VCT;YR2017;101.1;101.6
VCT;YR2018;106.1;110.8
VCT;YR2019;104.5;93.8
VCT;YR2020;102.0;83.9
VCT;YR2021;116.2;63.0
VCT;YR2022;131.5;66.5
VCT;YR2023;127.6;65.7
VCT;YR2024;124.4;65.4
VEN;YR1996;83.1;39.1
VEN;YR1997;77.5;38.2
VEN;YR1998;74.2;26.7
VEN;YR1999;71.5;33.2
VEN;YR2000;73.0;51.2
VEN;YR2001;72.7;42.0
VEN;YR2002;72.3;44.5
VEN;YR2003;73.8;51.1
VEN;YR2004;78.9;65.4
VEN;YR2005;82.1;89.0
VEN;YR2006;84.6;109.5
VEN;YR2007;87.9;124.9
VEN;YR2008;97.6;171.1
VEN;YR2009;89.4;114.1
VEN;YR2010;94.8;143.8
VEN;YR2011;103.3;188.3
VEN;YR2012;104.3;192.1
VEN;YR2013;104.3;188.3
VEN;YR2014;102.9;174.5
VEN;YR2015;100.0;100.0
VEN;YR2016;101.0;84.8
VEN;YR2017;103.6;101.8
VEN;YR2018;105.7;126.0
VEN;YR2019;;
VEN;YR2020;;
VEN;YR2021;;
VEN;YR2022;;
VEN;YR2023;;
VEN;YR2024;;
VGB;YR1996;;
VGB;YR1997;;
VGB;YR1998;;
VGB;YR1999;;
VGB;YR2000;49.9;79.0
VGB;YR2001;44.3;74.3
VGB;YR2002;44.0;71.4
VGB;YR2003;50.0;73.7
VGB;YR2004;59.8;80.0
VGB;YR2005;79.5;77.2
VGB;YR2006;91.4;76.3
VGB;YR2007;98.8;73.6
VGB;YR2008;115.4;81.6
VGB;YR2009;99.7;71.6
VGB;YR2010;106.5;73.3
VGB;YR2011;109.2;85.9
VGB;YR2012;101.0;89.5
VGB;YR2013;105.2;88.5
VGB;YR2014;105.4;96.3
VGB;YR2015;100.0;100.0
VGB;YR2016;101.0;102.3
VGB;YR2017;102.3;102.9
VGB;YR2018;107.2;105.8
VGB;YR2019;107.2;101.0
VGB;YR2020;106.5;98.4
VGB;YR2021;116.6;102.9
VGB;YR2022;145.8;72.3
VGB;YR2023;142.4;80.4
VGB;YR2024;141.7;84.1
VIR;YR1996;;
VIR;YR1997;;
VIR;YR1998;;
VIR;YR1999;;
VIR;YR2000;;
VIR;YR2001;;
VIR;YR2002;;
VIR;YR2003;;
VIR;YR2004;;
VIR;YR2005;;
VIR;YR2006;;
VIR;YR2007;;
VIR;YR2008;;
VIR;YR2009;;
VIR;YR2010;;
VIR;YR2011;;
VIR;YR2012;;
VIR;YR2013;;
VIR;YR2014;;
VIR;YR2015;;
VIR;YR2016;;
VIR;YR2017;;
VIR;YR2018;;
VIR;YR2019;;
VIR;YR2020;;
VIR;YR2021;;
VIR;YR2022;;
VIR;YR2023;;
VIR;YR2024;;
VNM;YR1996;;
VNM;YR1997;;
VNM;YR1998;;
VNM;YR1999;;
VNM;YR2000;63.5;48.3
VNM;YR2001;62.4;45.0
VNM;YR2002;62.4;45.3
VNM;YR2003;64.5;49.5
VNM;YR2004;70.7;55.5
VNM;YR2005;76.2;63.2
VNM;YR2006;79.1;67.9
VNM;YR2007;83.2;72.7
VNM;YR2008;98.3;90.8
VNM;YR2009;86.9;80.0
VNM;YR2010;91.7;88.5
VNM;YR2011;110.3;105.9
VNM;YR2012;109.9;105.3
VNM;YR2013;107.3;102.8
VNM;YR2014;106.2;103.9
VNM;YR2015;100.0;100.0
VNM;YR2016;94.7;98.3
VNM;YR2017;97.1;101.2
VNM;YR2018;99.5;102.1
VNM;YR2019;100.1;105.2
VNM;YR2020;99.5;103.8
VNM;YR2021;105.0;106.8
VNM;YR2022;114.0;114.3
VNM;YR2023;108.6;112.2
VNM;YR2024;106.5;113.5
VUT;YR1996;;
VUT;YR1997;;
VUT;YR1998;;
VUT;YR1999;;
VUT;YR2000;78.9;78.3
VUT;YR2001;76.2;69.2
VUT;YR2002;75.7;77.6
VUT;YR2003;79.3;79.4
VUT;YR2004;85.0;82.8
VUT;YR2005;93.0;82.6
VUT;YR2006;98.2;86.0
VUT;YR2007;104.5;90.3
VUT;YR2008;117.0;95.8
VUT;YR2009;104.3;94.9
VUT;YR2010;108.3;101.0
VUT;YR2011;115.1;105.9
VUT;YR2012;115.2;106.9
VUT;YR2013;115.2;109.5
VUT;YR2014;115.5;115.4
VUT;YR2015;100.0;100.0
VUT;YR2016;97.1;96.8
VUT;YR2017;101.0;94.1
VUT;YR2018;106.4;99.0
VUT;YR2019;104.5;95.4
VUT;YR2020;99.9;98.9
VUT;YR2021;113.1;109.2
VUT;YR2022;131.1;118.3
VUT;YR2023;127.9;119.7
VUT;YR2024;124.9;134.7
WLD;YR1996;;
WLD;YR1997;;
WLD;YR1998;;
WLD;YR1999;;
WLD;YR2000;100.0;100.0
WLD;YR2001;98.2295729;96.51637337
WLD;YR2002;97.01487947;97.39876198
WLD;YR2003;99.03350622;107.9158524
WLD;YR2004;105.0274019;119.7068887
WLD;YR2005;112.1067007;128.9245123
WLD;YR2006;118.6726737;137.5016758
WLD;YR2007;124.1999844;149.3079551
WLD;YR2008;136.8865583;169.4575883
WLD;YR2009;124.4086518;150.9156898
WLD;YR2010;135.2364177;161.6850695
WLD;YR2011;151.1000286;184.948855
WLD;YR2012;153.0864371;181.938781
WLD;YR2013;150.3189577;180.8580144
WLD;YR2014;147.7919971;177.8310197
WLD;YR2015;135.0391876;153.9136887
WLD;YR2016;129.6274801;147.2961462
WLD;YR2017;136.1912067;156.4976756
WLD;YR2018;143.3624075;167.759943
WLD;YR2019;;
WLD;YR2020;;
WLD;YR2021;;
WLD;YR2022;;
WLD;YR2023;;
WLD;YR2024;;
WSM;YR1996;;51.4
WSM;YR1997;;61.0
WSM;YR1998;;71.9
WSM;YR1999;;84.3
WSM;YR2000;67.8;68.5
WSM;YR2001;67.1;67.1
WSM;YR2002;65.9;66.8
WSM;YR2003;69.7;69.6
WSM;YR2004;76.9;71.9
WSM;YR2005;85.2;76.1
WSM;YR2006;90.2;79.7
WSM;YR2007;97.1;85.7
WSM;YR2008;111.1;93.3
WSM;YR2009;96.3;98.4
WSM;YR2010;103.9;102.4
WSM;YR2011;118.9;113.0
WSM;YR2012;117.5;112.8
WSM;YR2013;117.4;108.4
WSM;YR2014;117.7;105.6
WSM;YR2015;100.0;100.0
WSM;YR2016;97.5;100.3
WSM;YR2017;102.4;105.4
WSM;YR2018;108.1;111.4
WSM;YR2019;105.9;105.7
WSM;YR2020;101.6;104.4
WSM;YR2021;111.2;87.0
WSM;YR2022;129.6;91.9
WSM;YR2023;125.3;88.1
WSM;YR2024;122.8;90.8
XKX;YR1996;;
XKX;YR1997;;
XKX;YR1998;;
XKX;YR1999;;
XKX;YR2000;;
XKX;YR2001;;
XKX;YR2002;;
XKX;YR2003;;
XKX;YR2004;;
XKX;YR2005;;
XKX;YR2006;;
XKX;YR2007;;
XKX;YR2008;;
XKX;YR2009;;
XKX;YR2010;;
XKX;YR2011;;
XKX;YR2012;;
XKX;YR2013;;
XKX;YR2014;;
XKX;YR2015;;
XKX;YR2016;;
XKX;YR2017;;
XKX;YR2018;;
XKX;YR2019;;
XKX;YR2020;;
XKX;YR2021;;
XKX;YR2022;;
XKX;YR2023;;
XKX;YR2024;;
YEM;YR1996;97.5;
YEM;YR1997;106.5;
YEM;YR1998;53.3;
YEM;YR1999;54.5;
YEM;YR2000;60.5;49.6
YEM;YR2001;59.3;43.5
YEM;YR2002;59.0;44.2
YEM;YR2003;63.3;50.8
YEM;YR2004;69.9;65.2
YEM;YR2005;78.8;90.5
YEM;YR2006;85.4;106.3
YEM;YR2007;94.2;117.8
YEM;YR2008;109.8;150.8
YEM;YR2009;92.2;101.2
YEM;YR2010;100.3;126.6
YEM;YR2011;118.3;161.6
YEM;YR2012;116.2;159.4
YEM;YR2013;114.6;161.4
YEM;YR2014;113.3;155.0
YEM;YR2015;100.0;100.0
YEM;YR2016;97.4;88.8
YEM;YR2017;99.7;96.0
YEM;YR2018;103.8;106.0
YEM;YR2019;100.6;100.0
YEM;YR2020;98.5;83.5
YEM;YR2021;112.8;119.9
YEM;YR2022;130.8;155.1
YEM;YR2023;127.8;142.8
YEM;YR2024;123.6;140.3
ZAF;YR1996;68.4;56.2
ZAF;YR1997;67.8;55.3
ZAF;YR1998;63.3;50.4
ZAF;YR1999;62.7;48.9
ZAF;YR2000;64.0;48.9
ZAF;YR2001;60.2;46.9
ZAF;YR2002;59.3;48.5
ZAF;YR2003;73.6;60.6
ZAF;YR2004;86.8;72.5
ZAF;YR2005;91.2;77.4
ZAF;YR2006;96.2;86.0
ZAF;YR2007;102.3;94.3
ZAF;YR2008;114.0;109.9
ZAF;YR2009;100.0;99.1
ZAF;YR2010;108.6;119.3
ZAF;YR2011;122.0;133.1
ZAF;YR2012;121.2;125.1
ZAF;YR2013;119.0;120.4
ZAF;YR2014;116.9;115.8
ZAF;YR2015;100.0;100.0
ZAF;YR2016;96.8;100.2
ZAF;YR2017;101.5;108.0
ZAF;YR2018;107.2;112.5
ZAF;YR2019;103.1;109.0
ZAF;YR2020;97.9;109.5
ZAF;YR2021;115.6;134.3
ZAF;YR2022;133.7;147.4
ZAF;YR2023;125.8;136.6
ZAF;YR2024;123.2;135.0
ZMB;YR1996;72.2;74.1
ZMB;YR1997;74.9;71.4
ZMB;YR1998;65.7;50.0
ZMB;YR1999;65.7;38.6
ZMB;YR2000;65.1;43.8
ZMB;YR2001;63.6;40.5
ZMB;YR2002;64.0;39.8
ZMB;YR2003;68.1;44.0
ZMB;YR2004;75.8;58.7
ZMB;YR2005;82.4;70.3
ZMB;YR2006;89.0;109.3
ZMB;YR2007;97.4;117.2
ZMB;YR2008;111.1;119.8
ZMB;YR2009;96.9;94.2
ZMB;YR2010;105.7;129.0
ZMB;YR2011;119.7;150.0
ZMB;YR2012;118.0;135.5
ZMB;YR2013;114.3;126.0
ZMB;YR2014;112.3;120.0
ZMB;YR2015;100.0;100.0
ZMB;YR2016;96.1;92.4
ZMB;YR2017;103.9;110.8
ZMB;YR2018;111.6;117.2
ZMB;YR2019;108.1;109.0
ZMB;YR2020;106.0;111.5
ZMB;YR2021;125.3;160.6
ZMB;YR2022;140.2;163.8
ZMB;YR2023;136.9;159.3
ZMB;YR2024;133.3;168.4
ZWE;YR1996;90.4;89.5
ZWE;YR1997;88.2;86.8
ZWE;YR1998;60.7;59.9
ZWE;YR1999;55.7;54.9
ZWE;YR2000;54.1;54.9
ZWE;YR2001;52.8;52.7
ZWE;YR2002;53.3;52.3
ZWE;YR2003;58.4;57.8
ZWE;YR2004;65.8;66.2
ZWE;YR2005;73.6;69.1
ZWE;YR2006;81.0;82.8
ZWE;YR2007;88.9;99.4
ZWE;YR2008;106.0;94.9
ZWE;YR2009;93.6;89.9
ZWE;YR2010;100.0;106.3
ZWE;YR2011;115.3;121.8
ZWE;YR2012;114.4;109.7
ZWE;YR2013;112.2;104.8
ZWE;YR2014;110.5;109.8
ZWE;YR2015;100.0;100.0
ZWE;YR2016;97.1;99.4
ZWE;YR2017;100.5;101.3
ZWE;YR2018;107.1;105.5
ZWE;YR2019;103.6;104.3
ZWE;YR2020;101.8;109.8
ZWE;YR2021;125.5;121.6
ZWE;YR2022;147.5;136.2
ZWE;YR2023;142.2;138.5
ZWE;YR2024;137.1;149.3
