period;cmd;country;nb_edge_exp;nb_edge_imp;primary_value_exp;primary_value_imp;net_wgt_exp;net_wgt_imp;exp_share;imp_share;primary_value_per_partner_exp;primary_value_per_partner_imp;net_wgt_per_partner_exp;net_wgt_per_partner_imp
2004;01;Kenya;10;4;30133.0;0.0;0.0;0.0;1.0;0.0;3013.3;0.0;0.0;0.0
2004;01;Kiribati;0;3;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Kuwait;0;5;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Kyrgyzstan;5;4;110363.0;318582.0;0.0;0.0;0.25728939607642004;0.7427106039235799;22072.6;79645.5;0.0;0.0
2004;01;Lao People's Dem. Rep.;4;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2004;01;Latvia;23;13;174590320.387;46905471.593;3549798104.0;656395480.0;0.7882331254526256;0.21176687454737445;7590883.495086956;3608113.199461539;154339048.0;50491960.0
2004;01;Lebanon;5;8;160000.0;510000.0;384000.0;695000.0;0.23880597014925373;0.7611940298507462;32000.0;63750.0;76800.0;86875.0
2004;01;Lesotho;1;1;12550.242;1034031.6630000001;57633.528;2884118.185;0.011991648183521766;0.9880083518164783;12550.242;1034031.6630000001;57633.528;2884118.185
2004;01;Liberia;1;2;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2004;01;Libya;0;3;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Lithuania;21;11;53419213.0;13731773.0;833629025.4;187838387.0;0.7955089892499866;0.2044910107500134;2543772.0476190476;1248343.0;39696620.25714286;17076217.0
2004;01;Luxembourg;10;8;16156315.0;33495588.0;162998065.0;120776089.0;0.3253916571938844;0.6746083428061156;1615631.5;4186948.5;16299806.5;15097011.125
2004;01;Madagascar;7;1;51462.66;1826.884;301819.0;1132.0;0.9657177775812832;0.03428222241871689;7351.808571428572;1826.884;43117.0;1132.0
2004;01;Malawi;4;3;5010.979;28914.676;62500.0;70600.0;0.14770470901740881;0.8522952909825912;1252.74475;9638.225333333334;15625.0;23533.333333333332
2004;01;Malaysia;47;29;489480449.0;30823015.0;0.0;0.0;0.9407595429731753;0.059240457026824636;10414477.638297873;1062862.5862068965;0.0;0.0
2004;01;Maldives;0;7;0.0;82409.0;0.0;168910.0;0.0;1.0;;11772.714285714286;;24130.0
2004;01;Mali;5;7;33016.0;6856.0;1187959.0;8822.0;0.8280497592295345;0.1719502407704655;6603.2;979.4285714285714;237591.8;1260.2857142857142
2004;01;Malta;1;16;0.0;1870791.0;0.0;2079832.0;0.0;1.0;0.0;116924.4375;0.0;129989.5
2004;01;Mauritania;1;5;0.0;21661.0;0.0;91180.0;0.0;1.0;0.0;4332.2;0.0;18236.0
2004;01;Mauritius;4;17;19847.0;1774292.0;0.0;0.0;0.011062130637592739;0.9889378693624072;4961.75;104370.11764705883;0.0;0.0
2004;01;Mayotte (Overseas France);0;4;0.0;30048.0;0.0;41604.0;0.0;1.0;;7512.0;;10401.0
2004;01;Mexico;13;7;576379.0;4096608.0;1064449.0;12777097.0;0.12334273559930725;0.8766572644006927;44336.846153846156;585229.7142857143;81880.69230769231;1825299.5714285714
2004;01;Mongolia;1;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2004;01;Morocco;2;20;0.0;61378452.228;0.0;324384968.0;0.0;1.0;0.0;3068922.6114;0.0;16219248.4
2004;01;Mozambique;24;2;22065935.0;281602.0;53844834.0;498962.0;0.9873989692913362;0.012601030708663778;919413.9583333334;140801.0;2243534.75;249481.0
2004;01;Myanmar;26;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2004;01;Namibia;10;7;100990.0;523631.0;0.0;0.0;0.16168204399147643;0.8383179560085235;10099.0;74804.42857142857;0.0;0.0
2004;01;Nauru;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Nepal;2;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2004;01;Netherlands;37;45;29467736.0;21470098.0;0.0;0.0;0.5785039073314346;0.42149609266856536;796425.2972972973;477113.2888888889;0.0;0.0
2004;01;Netherlands Antilles (...2010);0;6;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;New Caledonia;4;4;34217.0;145032.0;9600.0;301300.0;0.19089088363114998;0.8091091163688501;8554.25;36258.0;2400.0;75325.0
2004;01;New Zealand;22;15;289953934.0;642148.0;4897705452.0;1278914.0;0.9977902386171882;0.002209761382811761;13179724.272727273;42809.86666666667;222622975.0909091;85260.93333333333
2004;01;Nicaragua;3;2;8570.0;9990.0;30550.0;29950.0;0.46174568965517243;0.5382543103448276;2856.6666666666665;4995.0;10183.333333333334;14975.0
2004;01;Niger;1;2;0.0;17112.0;0.0;439470.0;0.0;1.0;0.0;8556.0;0.0;219735.0
2004;01;Nigeria;13;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2004;01;North Macedonia;6;3;964972.72;31199.75;7305830.0;640000.0;0.9686803731887913;0.03131962681120871;160828.78666666665;10399.916666666666;1217638.3333333333;213333.33333333334
2004;01;Norway;19;21;14774003.21;168467806.62;287341078.0;2332860802.0;0.08062572195562996;0.91937427804437;777579.1163157895;8022276.505714286;15123214.631578946;111088609.61904761
2004;01;Oman;0;12;0.0;3344701.0;0.0;5253487.0;0.0;1.0;;278725.0833333333;;437790.5833333333
2004;01;Pakistan;4;32;56183.0;15525499.0;0.0;0.0;0.0036057082925963963;0.9963942917074036;14045.75;485171.84375;0.0;0.0
2004;01;Palau;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Panama;10;8;6461227.0;36215.0;71475362.0;74558.0;0.9944262680605691;0.005573731939430933;646122.7;4526.875;7147536.2;9319.75
2004;01;Papua New Guinea;19;0;7687145.0;0.0;0.0;0.0;1.0;0.0;404586.5789473684;;0.0;
2004;01;Paraguay;10;1;456561.0;0.0;7357445.0;0.0;1.0;0.0;45656.1;0.0;735744.5;0.0
2004;01;Peru;4;1;3078.0;82270.0;5639.0;84771.0;0.036064113980409616;0.9639358860195903;769.5;82270.0;1409.75;84771.0
2004;01;Philippines;13;18;44120.0;16948299.0;639987.0;138708047.0;0.0025964519824987838;0.9974035480175012;3393.846153846154;941572.1666666666;49229.769230769234;7706002.611111111
2004;01;Pitcairn;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Poland;35;36;61566283.0;59150440.0;696893181.0;788693051.0;0.5100062482643768;0.48999375173562326;1759036.657142857;1643067.7777777778;19911233.742857143;21908140.305555556
2004;01;Portugal;15;32;75870870.0;115006580.0;1259364793.0;316312516.0;0.3974847212177237;0.6025152787822763;5058058.0;3593955.625;83957652.86666666;9884766.125
2004;01;Qatar;0;8;0.0;47472.016;0.0;153695.0;0.0;1.0;;5934.002;;19211.875
2004;01;Rep. of Korea;10;37;265237.0;703777797.0;647496.0;5591433132.0;0.0003767340733322276;0.9996232659266677;26523.7;19021021.54054054;64749.6;151119814.3783784
2004;01;Rep. of Moldova;4;5;49673.0;1448600.0;469280.0;23507336.0;0.03315350406768326;0.9668464959323168;12418.25;289720.0;117320.0;4701467.2
2004;01;Romania;34;21;18892818.48;7212911.220000001;109265667.45;115569692.0;0.7237039032086507;0.2762960967913492;555671.1317647059;343471.9628571429;3213696.1014705882;5503318.666666667
2004;01;Russian Federation;53;17;2332315723.0;4254107.0;34610916299.0;95006378.0;0.998179336673195;0.001820663326805003;44005957.03773585;250241.58823529413;653036156.5849056;5588610.470588235
2004;01;Saint Helena;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Saint Kitts and Nevis;0;2;0.0;21151.0;0.0;12977.0;0.0;1.0;;10575.5;;6488.5
2004;01;Saint Lucia;1;4;0.0;2807.0;0.0;1450.0;0.0;1.0;0.0;701.75;0.0;362.5
2004;01;Saint Pierre and Miquelon;1;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2004;01;Saint Vincent and the Grenadines;1;4;0.0;25507.0;0.0;29462.0;0.0;1.0;0.0;6376.75;0.0;7365.5
2004;01;Samoa;1;2;0.0;251170.0;0.0;0.0;0.0;1.0;0.0;125585.0;0.0;0.0
2004;01;San Marino;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Saudi Arabia;10;19;217866.0;2376535.0;389000.0;2857000.0;0.08397545329345772;0.9160245467065423;21786.6;125080.78947368421;38900.0;150368.42105263157
2004;01;Senegal;2;11;0.0;4214439.0;0.0;15333024.0;0.0;1.0;0.0;383130.8181818182;0.0;1393911.2727272727
2004;01;Serbia and Montenegro (...2005);20;13;6793455.0;3654882.0;27409109.0;45230501.0;0.650194858760777;0.34980514123922307;339672.75;281144.76923076925;1370455.45;3479269.3076923075
2004;01;Seychelles;1;2;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2004;01;Sierra Leone;2;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2004;01;Singapore;32;26;3731758.0;5473845.0;19376376.0;15391395.0;0.4053789849507957;0.5946210150492043;116617.4375;210532.5;605511.75;591976.7307692308
2004;01;Slovakia;29;12;72713709.0;7750374.0;1092470730.0;225388477.0;0.9036790862327978;0.0963209137672022;2507369.275862069;645864.5;37671404.48275862;18782373.083333332
2004;01;Slovenia;15;30;15935795.0;41412060.0;165083858.0;341043865.0;0.2778795301062263;0.7221204698937737;1062386.3333333333;1380402.0;11005590.533333333;11368128.833333334
2004;01;Solomon Isds;10;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2004;01;Somalia;3;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2004;01;South Africa;60;26;12978791.0;4695179.0;0.0;0.0;0.7343449717296114;0.2656550282703886;216313.18333333332;180583.8076923077;0.0;0.0
2004;01;Spain;30;60;14212658.27;260437243.52299997;123335137.0;2376555431.15;0.05174827362840964;0.9482517263715903;473755.2756666666;4340620.725383333;4111171.2333333334;39609257.185833335
2004;01;Sri Lanka;5;6;302324.0;109343.0;0.0;0.0;0.7343896887532885;0.26561031124671153;60464.8;18223.833333333332;0.0;0.0
2004;01;Sudan (...2011);3;3;1899.705;308709.596;700.0;1129350.0;0.0061160596089168615;0.9938839403910831;633.235;102903.19866666668;233.33333333333334;376450.0
2004;01;Suriname;9;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2004;01;Sweden;34;40;112818518.0;537440150.0;1483600000.0;8804168000.0;0.17349790714362304;0.826502092856377;3318191.705882353;13436003.75;43635294.11764706;220104200.0
2004;01;Switzerland;33;37;123907705.70899998;21810125.535;1341690814.0;191955682.0;0.8503263097672678;0.1496736902327322;3754778.960878787;589462.8522972973;40657297.39393939;5187991.405405405
2004;01;Syria;1;4;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2004;01;Tajikistan;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Thailand;18;26;301925.0;107800542.0;0.0;0.0;0.002792951986932916;0.997207048013067;16773.61111111111;4146174.6923076925;0.0;0.0
2004;01;Timor-Leste;2;3;435.0;31270.0;0.0;0.0;0.013720233401671661;0.9862797665983284;217.5;10423.333333333334;0.0;0.0
2004;01;Togo;6;2;319691.0;399.0;4560000.0;5000.0;0.9987534755849917;0.001246524415008279;53281.833333333336;199.5;760000.0;2500.0
2004;01;Tonga;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Trinidad and Tobago;3;5;20968.0;1102431.0;18720.0;2498247.0;0.01866478428412345;0.9813352157158766;6989.333333333333;220486.2;6240.0;499649.4
2004;01;Tunisia;3;13;0.0;5649525.0;0.0;16575969.0;0.0;1.0;0.0;434578.8461538461;0.0;1275074.5384615385
2004;01;Turkmenistan;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Turks and Caicos Isds;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Tuvalu;0;1;0.0;3749.0;0.0;0.0;0.0;1.0;;3749.0;;0.0
2004;01;Türkiye;23;46;166596.0;169210009.0;866034.0;1458797854.0;0.0009835832994763356;0.9990164167005237;7243.304347826087;3678478.4565217393;37653.65217391304;31712996.826086957
2004;01;USA;104;70;1447169156.0;217769919.0;0.0;0.0;0.8692024697660483;0.13079753023395166;13915088.038461538;3110998.842857143;0.0;0.0
2004;01;Uganda;3;2;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2004;01;Ukraine;47;10;128964450.0;8126310.0;2135552187.0;117721230.0;0.9407231384522196;0.05927686154778046;2743924.4680851065;812631.0;45437280.57446808;11772123.0
2004;01;United Arab Emirates;6;22;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2004;01;United Kingdom;34;62;36716759.0;124244285.0;230651793.0;446936862.0;0.22810959774838438;0.7718904022516156;1079904.6764705882;2003940.0806451612;6783876.264705882;7208659.064516129
2004;01;United Rep. of Tanzania;24;4;1927252.0;1699.0;16017385.0;404.0;0.9991192103894811;0.0008807896105188778;80302.16666666667;424.75;667391.0416666666;101.0
2004;01;United States Minor Outlying Islands;1;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2004;01;Uruguay;18;4;55310673.0;280531.0;1286957150.0;2547771.0;0.9949536800821943;0.005046319917805702;3072815.1666666665;70132.75;71497619.44444445;636942.75
2004;01;Uzbekistan;6;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2004;01;Vanuatu;3;3;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2004;01;Venezuela;9;1;659997.0;0.0;15953881.0;0.0;1.0;0.0;73333.0;0.0;1772653.4444444445;0.0
2004;01;Viet Nam;14;51;9603540.0;179177422.0;0.0;0.0;0.05087133733326351;0.9491286626667365;685967.1428571428;3513282.7843137253;0.0;0.0
2004;01;Wallis and Futuna Isds;0;3;0.0;9259.0;0.0;9060.0;0.0;1.0;;3086.3333333333335;;3020.0
2004;01;Yemen;1;5;541.0;482752.0;3500.0;2514017.0;0.0011194037571411132;0.9988805962428589;541.0;96550.4;3500.0;502803.4
2004;01;Zambia;1;4;58452.0;19815.0;209860.0;114501.0;0.7468281651270651;0.25317183487293493;58452.0;4953.75;209860.0;28625.25
2004;01;Zimbabwe;6;2;559008.15;25262.38;4145304.0;57038.0;0.9567625291660697;0.0432374708339303;93168.02500000001;12631.19;690884.0;28519.0
2005;01;Afghanistan;2;2;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2005;01;Albania;3;4;52127.0;295880.0;211170.0;713479.0;0.1497872169237975;0.8502127830762025;17375.666666666668;73970.0;70390.0;178369.75
2005;01;Algeria;0;6;0.0;1935785.0;0.0;6074582.0;0.0;1.0;;322630.8333333333;;1012430.3333333334
2005;01;American Samoa;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2005;01;Andorra;2;1;14149.0;0.0;514430.0;0.0;1.0;0.0;7074.5;0.0;257215.0;0.0
2005;01;Angola;10;7;0.0;155060.569;0.0;136130.0;0.0;1.0;0.0;22151.509857142857;0.0;19447.14285714286
2005;01;Anguilla;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2005;01;Antigua and Barbuda;0;3;0.0;39967.0;0.0;25819.0;0.0;1.0;;13322.333333333334;;8606.333333333334
2005;01;Argentina;17;7;1506923.0;178889.0;33241926.0;1917219.0;0.8938855578202077;0.1061144421797923;88642.5294117647;25555.571428571428;1955407.4117647058;273888.4285714286
2005;01;Armenia;4;3;222128.0;105642.0;1469481.0;531640.0;0.6776947249595753;0.32230527504042467;55532.0;35214.0;367370.25;177213.33333333334
2005;01;Aruba;2;2;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2005;01;Australia;32;19;46442034.0;610423.0;793577334.0;523482.0;0.9870267561160515;0.012973243883948505;1451313.5625;32127.526315789473;24799291.6875;27551.684210526317
2005;01;Austria;31;38;79439613.0;598757953.0;678042700.0;7248925500.0;0.1171334386652753;0.8828665613347247;2562568.1612903224;15756788.236842105;21872345.16129032;190761197.36842105
2005;01;Azerbaijan;2;5;0.0;505630.0;0.0;3158481.0;0.0;1.0;0.0;101126.0;0.0;631696.2
2005;01;Bahamas;1;2;0.0;410291.0;0.0;368245.0;0.0;1.0;0.0;205145.5;0.0;184122.5
2005;01;Bahrain;4;16;70058.0;524254.0;63745.0;462401.0;0.11788084373191186;0.8821191562680881;17514.5;32765.875;15936.25;28900.0625
2005;01;Bangladesh;0;14;0.0;39030694.0;0.0;0.0;0.0;1.0;;2787906.714285714;;0.0
2005;01;Barbados;0;3;0.0;398171.0;0.0;644590.0;0.0;1.0;;132723.66666666666;;214863.33333333334
2005;01;Belarus;25;3;60842800.0;1294000.0;1612192966.0;23772948.0;0.9791749816533841;0.020825018346615855;2433712.0;431333.3333333333;64487718.64;7924316.0
2005;01;Belgium;57;48;98418260.0;151139986.0;0.0;0.0;0.3943698979195422;0.6056301020804578;1726636.1403508773;3148749.7083333335;0.0;0.0
2005;01;Belize;0;1;0.0;6513.5;0.0;868.854;0.0;1.0;;6513.5;;868.854
2005;01;Benin;3;1;13554.0;0.0;30000.0;0.0;1.0;0.0;4518.0;0.0;10000.0;0.0
2005;01;Bermuda;1;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2005;01;Bhutan;2;1;312688.0;62028.0;0.0;0.0;0.8344666360657138;0.16553336393428622;156344.0;62028.0;0.0;0.0
2005;01;Bolivia (Plurinational State of);9;2;1103864.6900000002;146948.0;6216675.9;369275.943;0.8825179811695067;0.1174820188304933;122651.63222222224;73474.0;690741.7666666667;184637.9715
2005;01;Bosnia Herzegovina;23;7;10678892.0;3818136.0;111016540.0;37783663.0;0.7366262933340544;0.2633737066659456;464299.652173913;545448.0;4826806.0869565215;5397666.142857143
2005;01;Botswana;1;4;1475.0;2017630.0;0.0;0.0;0.0007305216915415493;0.9992694783084585;1475.0;504407.5;0.0;0.0
2005;01;Br. Virgin Isds;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2005;01;Brazil;35;10;1792564.0;1475828.0;12765524.0;7177470.0;0.5484544081615669;0.45154559183843307;51216.114285714284;147582.8;364729.2571428571;717747.0
2005;01;Brunei Darussalam;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2005;01;Bulgaria;16;13;18487818.0;2924065.0;314863308.0;39830828.0;0.8634372791967899;0.13656272080321008;1155488.625;224928.07692307694;19678956.75;3063909.846153846
2005;01;Burkina Faso;7;1;1533349.4770000002;1186852.715;12320000.0;15525000.0;0.5636895233411384;0.4363104766588615;219049.9252857143;1186852.715;1760000.0;15525000.0
2005;01;Cabo Verde;0;6;0.0;502562.0;0.0;1646575.0;0.0;1.0;;83760.33333333333;;274429.1666666667
2005;01;Cambodia;6;2;63489.0;13495.0;410235.0;27362.0;0.8247038345630261;0.1752961654369739;10581.5;6747.5;68372.5;13681.0
2005;01;Cameroon;31;2;24777955.0;0.0;115291007.0;0.0;1.0;0.0;799288.8709677419;0.0;3719064.7419354836;0.0
2005;01;Canada;60;28;506730021.0;424001141.0;0.0;0.0;0.5444429516157104;0.4555570483842895;8445500.35;15142897.892857144;0.0;0.0
2005;01;Cayman Isds;1;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2005;01;Central African Rep.;24;5;19578926.0;632140.0;78329299.0;1753868.0;0.9687230747749772;0.03127692522502277;815788.5833333334;126428.0;3263720.7916666665;350773.6
2005;01;Chile;18;5;11208595.09;125052.12999999999;77668508.17400001;16208.814;0.9889662941176317;0.011033705882368199;622699.7272222223;25010.426;4314917.120777778;3241.7628
2005;01;China;33;84;1886675.0;3241484810.0;0.0;0.0;0.0005817017904749816;0.999418298209525;57171.969696969696;38589104.88095238;0.0;0.0
2005;01;China, Hong Kong SAR;8;47;43235125.0;40372123.0;0.0;0.0;0.5171217332736511;0.48287826672634887;5404390.625;858981.340425532;0.0;0.0
2005;01;China, Macao SAR;0;3;0.0;124405.184;0.0;485263.0;0.0;1.0;;41468.39466666667;;161754.33333333334
2005;01;Christmas Isds;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2005;01;Cocos Isds;1;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2005;01;Colombia;9;4;2235504.0;37686.0;11955322.0;167671.0;0.9834215353753976;0.01657846462460243;248389.33333333334;9421.5;1328369.111111111;41917.75
2005;01;Comoros;0;2;0.0;8061.0;0.0;0.0;0.0;1.0;;4030.5;;0.0
2005;01;Congo;30;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2005;01;Cook Isds;0;1;0.0;104158.0;0.0;0.0;0.0;1.0;;104158.0;;0.0
2005;01;Costa Rica;15;3;8471444.0;122725.0;55912024.0;502862.0;0.9857199689696584;0.014280031030341618;564762.9333333333;40908.333333333336;3727468.2666666666;167620.66666666666
2005;01;Croatia;27;15;37504131.0;2867040.0;391131411.0;47840657.0;0.9289829863988835;0.0710170136011165;1389041.888888889;191136.0;14486348.555555556;3189377.1333333333
2005;01;Cuba;0;5;0.0;68175.0;0.0;75213.0;0.0;1.0;;13635.0;;15042.6
2005;01;Cyprus;4;12;0.0;97693.0;0.0;139789.0;0.0;1.0;0.0;8141.083333333333;0.0;11649.083333333334
2005;01;Czechia;25;43;176958410.0;71825240.0;2066370301.0;795343796.0;0.7112943716357566;0.2887056283642434;7078336.4;1670354.4186046512;82654812.04;18496367.348837208
2005;01;Côte d'Ivoire;18;3;0.0;11408.0;0.0;22100.0;0.0;1.0;0.0;3802.6666666666665;0.0;7366.666666666667
2005;01;Dem. People's Rep. of Korea;2;5;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2005;01;Dem. Rep. of the Congo;15;4;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2005;01;Denmark;40;40;43118365.0;51210609.0;518706719.0;366387738.0;0.45710626514394187;0.5428937348560581;1077959.125;1280265.225;12967667.975;9159693.45
2005;01;Djibouti;1;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2005;01;Dominica;1;4;0.0;107135.0;0.0;58412.0;0.0;1.0;0.0;26783.75;0.0;14603.0
2005;01;Dominican Rep.;3;12;556693.0;2045944.1900000002;1027019.0;227858.57200000001;0.21389573703893777;0.7861042629610622;185564.33333333334;170495.34916666668;342339.6666666667;18988.214333333333
2005;01;Ecuador;9;0;569285.0;0.0;11065862.0;0.0;1.0;0.0;63253.88888888889;;1229540.2222222222;
2005;01;Egypt;3;17;118341.272;3779076.1429999997;1019036.643;10832544.324000001;0.030364022992389696;0.9696359770076103;39447.09066666666;222298.59664705882;339678.881;637208.4896470589
2005;01;El Salvador;1;2;224179.44;0.0;2202146.7;0.0;1.0;0.0;224179.44;0.0;2202146.7;0.0
2005;01;Equatorial Guinea;11;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2005;01;Eritrea;1;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2005;01;Estonia;20;21;95750844.65;105729597.24;1579275293.9;1565813015.9;0.47523642370347796;0.5247635762965221;4787542.2325;5034742.725714286;78963764.69500001;74562524.56666668
2005;01;Eswatini;3;2;7495188.0;614104.0;0.0;0.0;0.924271564028031;0.07572843597196895;2498396.0;307052.0;0.0;0.0
2005;01;Ethiopia;1;1;8243.834;0.0;165000.0;0.0;1.0;0.0;8243.834;0.0;165000.0;0.0
2005;01;FS Micronesia;0;3;0.0;19082.0;0.0;0.0;0.0;1.0;;6360.666666666667;;0.0
2005;01;Falkland Isds (Malvinas);1;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2005;01;Faroe Isds;0;9;0.0;1144396.0;0.0;1646388.0;0.0;1.0;;127155.11111111111;;182932.0
2005;01;Fiji;18;2;1795732.0;45135.0;3323703.0;38268.0;0.9754816616300906;0.024518338369909395;99762.88888888889;22567.5;184650.16666666666;19134.0
2005;01;Finland;40;22;64258384.0;804379059.0;607787569.0;13771421152.0;0.0739760696684589;0.9260239303315411;1606459.6;36562684.5;15194689.225;625973688.7272727
2005;01;France;58;63;260403724.0;283915714.0;2633628100.0;1561160900.0;0.4784023972335157;0.5215976027664844;4489719.379310345;4506598.634920635;45407381.03448276;24780331.746031746
2005;01;French Polynesia;0;6;0.0;118787.0;0.0;106870.0;0.0;1.0;;19797.833333333332;;17811.666666666668
2005;01;Gabon;40;2;297756472.0;2735.0;1241030888.0;163.0;0.999990814725672;9.185274328057973e-6;7443911.8;1367.5;31025772.2;81.5
2005;01;Gambia;3;10;0.0;70148.973;0.0;434996.0;0.0;1.0;0.0;7014.8973;0.0;43499.6
2005;01;Georgia;9;2;49210.0;611508.0;381900.0;5643847.0;0.07447958130397538;0.9255204186960246;5467.777777777777;305754.0;42433.333333333336;2821923.5
2005;01;Germany;72;72;503628000.0;310015000.0;5842447700.0;2349779400.0;0.6189790854219849;0.3810209145780152;6994833.333333333;4305763.888888889;81145106.94444445;32635825.0
2005;01;Ghana;21;5;15839.0;1056767.0;0.0;0.0;0.014766838895176793;0.9852331611048232;754.2380952380952;211353.4;0.0;0.0
2005;01;Gibraltar;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2005;01;Greece;10;31;53032.0;29308678.0;134320.0;88960540.0;0.001806161834579798;0.9981938381654202;5303.2;945441.2258064516;13432.0;2869694.8387096776
2005;01;Greenland;0;2;0.0;18426.0;0.0;33228.0;0.0;1.0;;9213.0;;16614.0
2005;01;Grenada;0;3;0.0;1532417.0;0.0;2278785.0;0.0;1.0;;510805.6666666667;;759595.0
2005;01;Guam;2;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2005;01;Guatemala;6;5;151931.0;628937.0;1975368.0;782850.0;0.19456681539005313;0.8054331846099468;25321.833333333332;125787.4;329228.0;156570.0
2005;01;Guinea;18;1;82611.0;0.0;422986.0;0.0;1.0;0.0;4589.5;0.0;23499.222222222223;0.0
2005;01;Guinea-Bissau;2;1;49769.0;10648.0;276891.0;16373.0;0.8237582137477862;0.1762417862522138;24884.5;10648.0;138445.5;16373.0
2005;01;Guyana;25;2;10071252.0;2498.0;83215652.0;1000.0;0.9997520287876908;0.0002479712123092195;402850.08;1249.0;3328626.08;500.0
2005;01;Haiti;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2005;01;Honduras;5;1;492448.0;4454.0;1010132.0;4861.0;0.9910364619180442;0.008963538081955798;98489.6;4454.0;202026.4;4861.0
2005;01;Hungary;19;21;54657000.0;15671000.0;771462400.0;190270200.0;0.7771726766010693;0.22282732339893072;2876684.210526316;746238.0952380953;40603284.21052632;9060485.714285715
2005;01;Iceland;3;11;0.0;180163.0;0.0;345986.0;0.0;1.0;0.0;16378.454545454546;0.0;31453.272727272728
2005;01;India;36;76;2188863.0;837852434.0;0.0;0.0;0.0026056611833453706;0.9973943388166546;60801.75;11024374.131578946;0.0;0.0
2005;01;Indonesia;34;27;165299.0;25634175.0;175493.0;87009445.0;0.006407068609228235;0.9935929313907718;4861.735294117647;949413.8888888889;5161.558823529412;3222572.037037037
2005;01;Iran;8;9;7704428.0;8332089.0;24834212.0;335945485.0;0.48043025801675016;0.5195697419832499;963053.5;925787.6666666666;3104276.5;37327276.11111111
2005;01;Iraq;0;5;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2005;01;Ireland;8;38;1508250.67;58184114.089999996;22816137.0;136875147.0;0.025267061810402298;0.9747329381895977;188531.33375;1531160.897105263;2852017.125;3601977.552631579
2005;01;Israel;1;14;1000.0;1452000.0;0.0;560.0;0.0006882312456985547;0.9993117687543015;1000.0;103714.28571428571;0.0;40.0
2005;01;Italy;53;71;6854909.539;480088754.144;11688838.0;3629622170.0;0.014077418088065608;0.9859225819119345;129337.91583018868;6761813.438647888;220544.11320754717;51121439.01408451
